-5,-0
-6,-0
-6,0
-6,0
-7,1
-7,2
-8,2
-8,3
-8,3
-9,4
-9,5
-9,5
-10,6
-10,6
-10,7
-11,8
-11,8
-11,9
-12,10
-12,10
-12,11
-12,11
-13,12
-13,13
-13,13
-13,14
-13,15
-13,16
-14,16
-14,17
-14,18
-14,18
-14,19
-14,20
-14,20
-14,21
-14,22
-14,22
-14,23
-14,24
-14,25
-14,25
-14,26
-14,27
-14,28
-14,28
-14,29
-14,30
-14,31
-14,32
-14,32
-14,33
-14,34
-13,35
-13,35
-13,36
-13,37
-13,38
-12,38
-12,39
-12,40
-12,41
-11,41
-11,42
-11,43
-10,44
-10,44
-10,45
-9,46
-9,46
-8,47
-8,48
-8,48
-7,49
-7,50
-6,50
-6,51
-5,52
-5,52
-4,53
-4,53
-3,54
-3,55
-2,55
-2,56
-1,56
-1,57
-0,57
-0,58
0,58
1,59
1,59
2,60
2,60
3,61
4,61
4,62
5,62
6,63
6,63
7,63
8,64
8,64
9,65
10,65
10,65
11,66
12,66
13,66
13,67
14,67
15,67
16,67
16,68
17,68
18,68
19,68
19,68
20,69
21,69
22,69
22,69
23,69
24,69
25,69
26,69
26,69
27,69
28,69
29,69
30,70
30,69
31,69
32,69
33,69
34,69
35,69
36,69
36,69
37,69
38,69
39,69
40,68
41,68
42,68
42,68
43,68
44,67
45,67
46,67
47,66
47,66
48,66
49,66
50,65
51,65
51,64
52,64
53,64
54,63
55,63
55,62
56,62
57,61
57,61
58,60
59,60
60,59
60,59
61,58
62,58
62,57
63,57
64,56
64,55
65,55
65,54
66,54
67,53
67,52
68,52
68,51
69,50
69,50
70,49
70,48
71,47
71,47
72,46
72,45
73,44
73,44
74,43
74,42
74,41
75,41
75,40
76,39
76,38
76,37
76,37
77,36
77,35
77,34
78,33
78,32
78,32
78,31
78,30
79,29
79,28
79,27
79,26
79,26
79,25
79,24
79,23
79,22
79,21
79,20
80,19
79,19
79,18
79,17
79,16
79,15
79,14
79,13
79,12
79,11
79,10
78,9
78,8
78,7
78,6
78,5
77,4
77,3
77,3
77,2
76,1
76,0
75,-0
75,-1
75,-2
74,-3
74,-4
74,-4
73,-5
73,-6
72,-7
72,-8
71,-9
71,-9
70,-10
70,-11
69,-12
68,-13
68,-13
67,-14
67,-15
66,-16
65,-16
65,-17
64,-18
63,-18
63,-19
62,-20
61,-20
61,-21
60,-22
59,-22
58,-23
58,-23
57,-24
56,-25
55,-25
54,-26
54,-26
53,-27
52,-27
51,-28
50,-28
49,-29
49,-29
48,-29
47,-30
46,-30
45,-30
44,-31
43,-31
42,-32
41,-32
41,-32
40,-32
39,-33
38,-33
37,-33
36,-33
35,-33
34,-34
33,-34
32,-34
31,-34
30,-34
29,-34
28,-34
27,-34
26,-34
25,-34
25,-35
23,-34
22,-34
21,-34
20,-34
19,-34
18,-34
17,-34
16,-34
15,-34
14,-34
13,-33
12,-33
11,-33
10,-33
9,-32
8,-32
7,-32
6,-32
5,-31
4,-31
3,-31
2,-30
1,-30
0,-29
-0,-29
-1,-28
-2,-28
-3,-27
-4,-27
-5,-26
-5,-26
-6,-25
-7,-25
-8,-24
-9,-24
-10,-23
-11,-22
-11,-22
-12,-21
-13,-20
-14,-20
-15,-19
-15,-18
-16,-18
-17,-17
-18,-16
-18,-15
-19,-15
-20,-14
-20,-13
-21,-12
-22,-11
-22,-11
-23,-10
-24,-9
-24,-8
-25,-7
-25,-6
-26,-5
-26,-4
-27,-4
-27,-3
-28,-2
-28,-1
-29,-0
-29,0
-30,1
-30,2
-31,3
-31,4
-31,5
-32,6
-32,7
-32,8
-32,9
-33,10
-33,11
-33,12
-33,13
-34,14
-34,15
-34,16
-34,17
-34,18
-34,19
-34,20
-34,21
-34,22
-34,23
-34,25
-34,26
-34,27
-34,28
-34,29
-34,30
-34,31
-34,32
-34,34
-34,35
-34,36
-33,37
-33,38
-33,39
-33,40
-32,41
-32,42
-32,44
-31,45
-31,46
-31,47
-30,48
-30,49
-29,50
-29,51
-28,52
-28,53
-27,54
-27,55
-26,56
-26,57
-25,58
-25,59
-24,60
-23,61
-23,62
-22,63
-21,64
-21,65
-20,65
-19,66
-19,67
-18,68
-17,69
-16,70
-15,70
-15,71
-14,72
-13,73
-12,74
-11,74
-10,75
-10,76
-9,76
-8,77
-7,78
-6,78
-5,79
-4,80
-3,80
-2,81
-1,81
-0,82
0,82
1,83
2,83
3,84
4,84
5,85
6,85
7,86
8,86
9,86
10,87
12,87
13,87
14,88
15,88
16,88
17,88
18,89
19,89
20,89
22,89
23,89
24,89
25,89
26,89
27,89
28,89
30,90
31,89
32,89
33,89
34,89
36,89
37,89
38,89
39,89
40,89
42,88
43,88
44,88
45,88
46,87
48,87
49,87
50,86
51,86
52,86
53,85
55,85
56,84
57,84
58,83
59,83
60,82
61,82
62,81
63,81
65,80
66,80
67,79
68,78
69,78
70,77
71,76
72,75
73,75
74,74
74,73
75,72
76,72
77,71
78,70
79,69
80,68
81,67
82,66
82,65
83,64
84,64
85,63
85,62
86,61
87,60
88,59
88,58
89,57
90,56
90,54
91,53
91,52
92,51
92,50
93,49
93,48
94,47
94,46
95,45
95,43
96,42
96,41
96,40
97,39
97,38
97,36
98,35
98,34
98,33
98,32
99,30
99,29
99,28
99,27
99,26
99,24
99,23
99,22
99,21
99,19
99,18
99,17
99,16
99,14
99,13
99,12
99,10
99,9
99,8
98,6
98,5
98,4
98,3
97,1
97,0
97,-0
96,-1
96,-3
95,-4
95,-5
95,-6
94,-8
94,-9
93,-10
92,-11
92,-12
91,-14
91,-15
90,-16
89,-17
89,-18
88,-19
87,-20
87,-21
86,-23
85,-24
84,-25
84,-26
83,-27
82,-28
81,-29
80,-30
79,-31
78,-32
78,-33
77,-33
76,-34
75,-35
74,-36
73,-37
72,-38
71,-39
70,-39
69,-40
68,-41
66,-42
65,-42
64,-43
63,-44
62,-44
61,-45
60,-46
59,-46
57,-47
56,-47
55,-48
54,-49
53,-49
51,-50
50,-50
49,-50
48,-51
46,-51
45,-52
44,-52
43,-52
41,-53
40,-53
39,-53
38,-53
36,-54
35,-54
34,-54
32,-54
31,-54
30,-54
28,-54
27,-54
26,-54
25,-55
23,-54
22,-54
20,-54
19,-54
18,-54
16,-54
15,-54
13,-54
12,-54
11,-53
9,-53
8,-53
7,-52
5,-52
4,-52
2,-51
1,-51
0,-51
-1,-50
-2,-50
-3,-49
-4,-49
-6,-48
-7,-48
-8,-47
-10,-46
-11,-46
-12,-45
-13,-44
-15,-44
-16,-43
-17,-42
-18,-42
-19,-41
-20,-40
-22,-39
-23,-38
-24,-38
-25,-37
-26,-36
-27,-35
-28,-34
-29,-33
-30,-32
-31,-31
-32,-30
-33,-29
-34,-28
-35,-27
-36,-26
-37,-25
-38,-24
-38,-23
-39,-22
-40,-20
-41,-19
-42,-18
-42,-17
-43,-16
-44,-14
-44,-13
-45,-12
-46,-11
-46,-10
-47,-8
-48,-7
-48,-6
-49,-4
-49,-3
-50,-2
-50,-1
-51,0
-51,1
-51,2
-52,4
-52,5
-52,7
-53,8
-53,9
-53,11
-54,12
-54,13
-54,15
-54,16
-54,18
-54,19
-54,20
-54,22
-54,23
-54,25
-54,26
-54,27
-54,29
-54,30
-54,32
-54,33
-54,35
-54,36
-53,38
-53,39
-53,41
-53,42
-52,44
-52,45
-52,46
-51,48
-51,49
-50,51
-50,52
-49,54
-49,55
-48,56
-48,58
-47,59
-47,60
-46,62
-45,63
-45,64
-44,66
-43,67
-42,68
-42,70
-41,71
-40,72
-39,73
-38,74
-37,76
-36,77
-36,78
-35,79
-34,80
-33,81
-32,82
-31,84
-30,85
-29,86
-27,87
-26,88
-25,89
-24,90
-23,91
-22,91
-21,92
-19,93
-18,94
-17,95
-16,96
-15,97
-13,97
-12,98
-11,99
-9,100
-8,100
-7,101
-5,102
-4,102
-3,103
-1,103
-0,104
0,104
2,105
3,105
5,106
6,106
8,107
9,107
10,107
12,108
13,108
15,108
16,108
18,109
19,109
21,109
22,109
24,109
25,109
27,109
28,109
157,105
157,104
157,104
157,104
157,104
157,104
157,104
157,104
157,104
157,104
157,104
157,104
158,104
158,104
158,104
158,104
158,104
158,104
158,104
158,104
158,104
158,104
158,104
158,104
159,104
159,104
159,104
159,104
159,104
159,104
159,104
159,104
159,104
159,104
159,104
159,104
159,104
160,103
160,103
160,103
160,103
160,103
160,103
160,103
160,103
160,103
160,103
160,103
160,103
160,103
160,103
160,103
160,103
160,103
161,102
161,102
161,102
161,102
161,102
161,102
161,102
161,102
161,102
161,102
161,102
161,102
161,102
161,101
161,101
161,101
161,101
161,101
161,101
161,101
161,101
161,101
161,101
161,101
161,101
161,100
161,100
161,100
161,100
161,100
161,100
161,100
161,100
161,100
161,100
161,100
162,100
161,99
161,99
161,99
161,99
161,99
161,99
161,99
161,98
161,98
161,98
161,98
161,98
161,98
161,98
161,98
161,97
161,97
161,97
161,97
161,97
161,97
161,97
161,97
161,96
161,96
161,96
161,96
161,96
161,96
160,96
160,96
160,96
160,95
160,95
160,95
160,95
160,95
160,95
160,95
160,95
160,95
160,94
159,94
159,94
159,94
159,94
159,94
159,94
159,94
159,94
159,94
159,94
159,94
158,93
158,93
158,93
158,93
158,93
158,93
158,93
158,93
158,93
157,93
157,93
157,93
157,93
157,93
157,93
157,92
157,92
156,92
156,92
156,92
156,92
156,92
156,92
156,92
156,92
155,92
155,92
155,92
155,92
155,92
155,92
155,92
155,92
154,92
154,92
154,92
154,92
154,92
154,92
153,92
153,92
153,92
153,92
153,92
153,92
152,92
152,92
152,92
152,92
152,92
152,92
151,92
151,92
151,92
151,92
151,93
151,93
150,93
150,93
150,93
150,93
150,93
150,93
149,93
149,93
149,93
149,93
149,93
149,94
149,94
148,94
148,94
148,94
148,94
148,94
148,94
148,94
147,94
147,95
147,95
147,95
147,95
147,95
147,95
147,95
146,95
146,96
146,96
146,96
146,96
146,96
146,96
146,96
146,97
146,97
145,97
145,97
145,97
145,97
145,97
145,98
145,98
145,98
145,98
145,98
145,98
145,99
145,99
144,99
144,99
144,99
144,99
144,100
144,100
144,100
144,100
144,100
144,100
144,101
144,101
144,101
144,101
144,101
144,101
144,102
144,102
144,102
144,102
144,102
144,103
144,103
144,103
144,103
144,104
144,104
144,104
144,104
144,104
144,105
144,105
144,105
144,105
144,105
145,106
145,106
145,106
145,106
145,106
145,107
145,107
145,107
145,107
145,107
145,108
145,108
146,108
146,108
146,108
146,109
146,109
146,109
146,109
146,109
147,110
147,110
147,110
147,110
147,110
147,110
147,111
148,111
148,111
148,111
148,111
148,111
148,111
148,112
149,112
149,112
149,112
149,112
149,112
150,112
150,112
150,113
150,113
150,113
150,113
151,113
151,113
151,113
151,113
151,113
152,114
152,114
152,114
152,114
152,114
153,114
153,114
153,114
153,114
153,114
154,114
154,114
154,114
154,114
155,114
155,114
155,114
155,114
155,114
156,114
156,114
156,114
156,114
157,115
157,114
157,114
157,114
158,114
158,114
158,114
158,114
159,114
159,114
159,114
159,114
160,114
160,114
160,114
160,114
161,114
161,114
161,114
161,114
162,114
162,114
162,113
162,113
163,113
163,113
163,113
163,113
164,113
164,113
164,112
164,112
164,112
165,112
165,112
165,112
165,112
166,111
166,111
166,111
166,111
166,111
167,111
167,110
167,110
167,110
167,110
167,110
168,110
168,109
168,109
168,109
168,109
168,109
169,108
169,108
169,108
169,108
169,107
169,107
169,107
170,107
170,107
170,106
170,106
170,106
170,106
170,105
170,105
171,105
171,105
171,104
171,104
171,104
171,104
171,103
171,103
171,103
171,103
171,102
171,102
171,102
171,102
171,101
171,101
171,101
171,101
171,100
171,100
171,100
172,100
171,99
171,99
171,99
171,98
171,98
171,98
171,97
171,97
171,97
171,96
171,96
171,96
171,96
171,95
171,95
171,95
171,94
171,94
171,94
170,94
170,93
170,93
170,93
170,92
170,92
170,92
170,92
169,91
169,91
169,91
169,90
169,90
169,90
169,90
168,89
168,89
168,89
168,89
168,88
167,88
167,88
167,88
167,88
167,87
166,87
166,87
166,87
166,86
165,86
165,86
165,86
165,86
165,86
164,85
164,85
164,85
164,85
163,85
163,84
163,84
162,84
162,84
162,84
162,84
161,84
161,84
161,83
161,83
160,83
160,83
160,83
159,83
159,83
159,83
159,83
158,83
158,82
158,82
157,82
157,82
157,82
156,82
156,82
156,82
156,82
155,82
155,82
155,82
154,82
154,82
154,82
153,82
153,82
153,82
152,82
152,82
152,82
151,82
151,82
151,82
150,82
150,82
150,83
149,83
149,83
148,83
148,83
148,83
147,83
147,83
147,83
147,83
146,84
146,84
146,84
145,84
145,84
145,84
144,85
144,85
144,85
143,85
143,85
143,85
143,86
142,86
142,86
142,86
141,86
141,87
141,87
141,87
140,87
140,88
140,88
140,88
139,88
139,89
139,89
139,89
138,89
138,90
138,90
138,90
138,91
137,91
137,91
137,91
137,92
137,92
137,92
136,93
136,93
136,93
136,94
136,94
136,94
135,95
135,95
135,95
135,95
135,96
135,96
135,96
135,97
135,97
135,98
134,98
134,98
134,99
134,99
134,99
134,100
134,100
134,100
134,101
134,101
134,101
134,102
134,102
134,102
134,103
134,103
134,104
134,104
134,104
134,105
134,105
134,106
134,106
134,106
134,107
135,107
135,107
135,108
135,108
135,109
135,109
135,109
135,110
135,110
136,110
136,111
136,111
136,112
136,112
136,112
137,113
137,113
137,113
137,114
137,114
138,114
138,115
138,115
138,115
139,116
139,116
139,116
139,116
140,117
140,117
140,117
140,118
141,118
141,118
141,118
141,119
142,119
142,119
142,119
143,120
143,120
143,120
144,120
144,121
144,121
145,121
145,121
145,121
146,122
146,122
146,122
147,122
147,122
147,123
148,123
148,123
148,123
149,123
149,123
150,123
150,124
150,124
151,124
151,124
151,124
152,124
152,124
153,124
153,124
153,124
154,124
154,124
155,124
155,124
155,124
156,124
156,124
157,125
157,124
157,124
158,124
158,124
159,124
159,124
160,124
160,124
160,124
161,124
161,124
162,124
162,124
163,124
163,124
163,124
164,123
164,123
165,123
165,123
165,123
166,123
166,123
167,122
167,122
167,122
168,122
168,122
169,121
169,121
169,121
170,121
170,120
170,120
171,120
171,120
172,119
172,119
172,119
173,119
173,118
173,118
174,118
174,117
174,117
174,117
175,117
175,116
175,116
176,116
176,115
176,115
176,115
177,114
177,114
177,113
177,113
178,113
178,112
178,112
178,112
179,111
179,111
179,110
179,110
179,110
180,109
180,109
180,108
180,108
180,108
180,107
180,107
181,106
181,106
181,106
181,105
181,105
181,104
181,104
181,103
181,103
181,103
181,102
181,102
181,101
181,101
181,100
181,100
182,100
181,99
181,99
181,98
181,98
181,97
181,97
181,96
181,96
181,95
181,95
181,94
181,94
181,93
181,93
181,92
180,92
180,91
180,91
180,91
180,90
180,90
179,89
179,89
179,88
179,88
179,87
179,87
178,87
178,86
178,86
178,85
177,85
177,85
177,84
177,84
176,83
176,83
176,83
175,82
175,82
175,81
174,81
174,81
174,80
173,80
173,80
173,79
172,79
172,79
172,78
171,78
171,78
171,78
170,77
170,77
169,77
169,76
169,76
168,76
168,76
167,75
167,75
166,75
166,75
166,75
165,74
165,74
164,74
164,74
163,74
163,73
162,73
162,73
162,73
161,73
161,73
160,73
160,73
159,73
159,72
158,72
158,72
157,72
157,72
156,72
156,72
155,72
155,72
154,72
154,72
153,72
153,72
152,72
152,72
151,72
151,72
150,72
150,72
149,72
149,72
148,73
148,73
147,73
147,73
146,73
146,73
145,73
145,73
144,74
144,74
143,74
143,74
142,74
142,75
141,75
141,75
140,75
140,76
139,76
139,76
139,76
138,77
138,77
137,77
137,77
136,78
136,78
136,78
135,79
135,79
134,79
134,80
134,80
133,80
133,81
132,81
132,82
132,82
131,82
131,83
131,83
130,84
130,84
130,84
129,85
129,85
129,86
129,86
128,87
128,87
128,87
128,88
127,88
127,89
127,89
127,90
126,90
126,91
126,91
126,92
126,92
125,93
125,93
125,94
125,94
125,95
125,95
125,96
125,96
124,97
124,97
124,98
124,98
124,99
124,99
124,100
124,100
124,101
124,101
124,102
124,103
124,103
124,104
124,104
124,105
124,105
124,106
124,107
124,107
124,108
125,108
125,109
125,109
125,110
125,110
125,111
125,112
126,112
126,113
126,113
126,114
126,114
127,115
127,115
127,116
127,116
128,117
128,117
128,118
128,118
129,119
129,119
129,120
130,120
130,121
130,121
131,122
131,122
131,122
132,123
132,123
132,124
133,124
133,125
134,125
134,125
134,126
135,126
135,127
136,127
136,127
136,128
137,128
137,128
138,129
138,129
139,129
139,130
140,130
140,130
141,130
141,131
142,131
142,131
143,131
143,132
144,132
144,132
145,132
145,133
146,133
146,133
147,133
148,133
148,133
149,134
149,134
150,134
150,134
151,134
151,134
152,134
153,134
153,134
154,134
154,134
155,134
155,134
156,134
157,135
157,134
158,134
158,134
159,134
160,134
160,134
161,134
161,134
162,134
163,134
163,134
164,134
164,134
165,133
166,133
166,133
167,133
167,133
168,133
168,132
169,132
170,132
170,132
171,131
171,131
172,131
172,131
173,130
173,130
174,130
175,130
175,129
176,129
176,129
177,128
177,128
178,127
178,127
179,127
179,126
179,126
180,126
180,125
181,125
181,124
182,124
182,123
183,123
183,122
183,122
184,122
184,121
184,121
185,120
185,120
186,119
186,119
186,118
187,118
187,117
187,116
187,116
188,115
188,115
188,114
188,114
189,113
189,113
189,112
189,111
190,111
190,110
190,110
190,109
190,109
190,108
191,107
191,107
191,106
191,106
191,105
191,104
191,104
191,103
191,103
191,102
191,101
191,101
191,100
192,100
191,99
191,98
191,98
191,97
191,96
191,96
191,95
191,94
191,94
191,93
191,92
191,92
191,91
190,90
190,90
190,89
190,89
190,88
189,87
189,87
189,86
189,85
189,85
188,84
188,84
188,83
187,82
187,82
187,81
186,81
186,80
186,80
185,79
185,79
185,78
184,77
184,77
184,76
183,76
183,75
182,75
182,74
181,74
181,73
181,73
180,73
180,72
179,72
179,71
178,71
178,70
177,70
177,70
176,69
176,69
175,68
174,68
174,68
173,67
173,67
172,67
172,66
171,66
170,66
170,66
169,65
169,65
168,65
167,64
167,64
166,64
166,64
165,64
164,63
164,63
163,63
162,63
162,63
161,63
161,63
160,62
159,62
159,62
158,62
157,62
157,62
156,62
155,62
155,62

